 (1,21,7,19,52,-,16)
 (1,21,7,23,52,-,16)
 (1,21,7,9,53,-,17)
 (1,21,7,10,53,-,16)
 (1,21,7,11,53,-,16)
 (1,21,7,12,53,-,16)
 (1,21,7,19,53,-,16)
 (1,21,7,20,53,-,17)
 (1,21,7,24,53,-,18)
 (1,21,7,9,55,-,16)
 (1,21,7,12,55,-,15)
 (1,21,7,9,56,-,16)
 (1,21,7,25,56,-,15)
 (1,21,7,10,57,-,16)
 (1,21,7,13,58,-,17)
 (1,21,7,10,59,-,16)
 (1,21,7,13,59,-,16)
 (1,28,8,9,56,27,22)
 (1,28,8,13,56,27,21)
 (1,28,8,15,56,27,21)
 (1,28,8,17,56,27,22)
 (1,28,8,23,56,27,21)
 (1,28,8,25,56,27,23)
 (1,28,8,7,57,-,24)
 (1,28,8,8,57,27,22)
 (1,28,8,10,57,27,22)
 (1,28,8,13,57,27,22)
 (1,28,8,16,57,27,22)
 (1,28,8,17,57,-,22)
 (1,28,8,22,57,27,22)
 (1,28,8,25,57,27,21)
 (1,28,8,7,58,-,24)
 (1,28,8,9,58,27,23)
 (1,28,8,11,58,27,21)
 (1,28,8,13,58,27,22)
 (1,28,8,17,58,27,22)
 (1,28,8,21,58,27,23)
 (1,28,8,25,58,27,21)
 (1,28,8,7,59,-,24)
 (1,28,8,8,59,27,22)
 (1,28,8,9,59,27,20)
 (1,28,8,11,59,27,22)
 (1,28,8,13,59,27,23)
 (1,28,8,16,59,27,23)
 (1,28,8,17,59,27,21)
 (1,28,8,18,59,-,23)
 (1,28,8,22,59,-,23)
 (1,28,8,23,59,27,22)
 (1,28,8,25,59,27,22)
 (1,28,8,26,59,27,22)
 (1,28,8,7,60,-,22)
 (1,28,8,11,60,27,22)
 (1,28,8,13,60,-,21)
 (1,28,8,17,60,27,21)
 (1,28,8,23,60,-,22)
 (1,28,8,7,61,-,22)
 (1,28,8,8,61,-,22)
 (1,28,8,9,61,27,21)
 (1,28,8,11,61,-,22)
 (1,28,8,13,61,-,22)
 (1,28,8,14,61,-,23)
 (1,28,8,17,61,27,22)
 (1,28,8,18,61,-,24)
 (1,28,8,22,61,-,23)
 (1,28,8,23,61,-,22)
 (1,28,8,25,61,-,22)
 (1,28,8,26,61,27,21)
 (1,28,8,27,61,27,21)
 (1,28,8,7,62,-,22)
 (1,28,8,9,62,27,21)
 (1,28,8,11,62,-,22)
 (1,28,8,13,62,-,22)
 (1,28,8,17,62,-,23)
 (1,28,8,19,62,-,23)
 (1,28,8,23,62,-,22)
 (1,28,8,27,62,27,21)
 (1,28,8,8,63,-,22)
 (1,28,8,10,63,-,24)
 (1,28,8,11,63,-,21)
 (1,28,8,17,63,-,23)
 (1,28,8,19,63,-,25)
 (1,28,8,26,63,-,22)
 (1,28,8,9,64,-,22)
 (1,28,8,11,64,-,22)
 (1,28,8,15,64,-,22)
 (1,28,8,17,64,-,22)
 (1,28,8,19,64,-,22)
 (1,28,8,25,64,-,22)
 (1,28,8,27,64,-,22)
 (1,28,8,29,64,-,23)
 (1,28,8,8,65,-,23)
 (1,28,8,9,65,-,23)
 (1,28,8,12,65,-,22)
 (1,28,8,18,65,-,23)
 (1,28,8,19,65,-,22)
 (1,28,8,24,65,-,24)
 (1,28,8,27,65,-,23)
 (1,28,8,28,65,-,22)
 (1,28,8,29,65,-,23)
 (1,28,8,25,66,-,23)
 (1,28,8,29,66,-,23)
 (1,28,8,8,67,-,23)
 (1,28,8,9,67,-,22)
 (1,28,8,10,67,-,22)
 (1,28,8,12,67,-,22)
 (1,28,8,18,67,-,22)
 (1,28,8,20,67,-,22)
 (1,28,8,25,67,-,22)
 (1,28,8,26,67,-,22)
 (1,28,8,29,67,-,21)
 (1,28,8,30,67,-,22)
 (1,28,8,9,68,-,21)
 (1,28,8,11,68,-,22)
 (1,28,8,13,68,-,23)
 (1,28,8,19,68,-,22)
 (1,28,8,21,68,-,23)
 (1,28,8,31,68,-,23)
 (1,28,8,11,69,-,22)
 (1,28,8,13,69,-,22)
 (1,28,8,16,69,-,22)
 (1,28,8,19,69,-,23)
 (1,28,8,26,69,-,21)
 (1,28,8,31,69,-,24)
 (1,28,8,9,70,-,21)
 (1,28,8,11,70,-,23)
 (1,28,8,13,70,-,21)
 (1,28,8,19,70,-,22)
 (1,28,8,27,70,-,21)
 (1,28,8,31,70,-,21)
 (1,28,8,9,71,-,21)
 (1,28,8,11,71,-,23)
 (1,28,8,13,71,-,24)
 (1,28,8,22,71,-,22)
 (1,28,8,27,71,-,23)
 (1,28,8,31,71,-,21)
 (1,28,8,32,71,-,22)
 (1,28,8,13,72,-,23)
 (1,28,8,13,73,-,22)
 (1,28,8,20,73,-,22)
 (1,28,8,32,73,-,23)
 (1,28,8,33,73,-,23)
 (1,28,8,13,74,-,21)
 (1,28,8,33,74,-,22)
 (1,28,8,13,75,-,22)
 (1,28,8,34,75,-,22)
 (1,28,8,13,76,-,22)
 (1,28,8,34,77,-,22)
 (1,28,8,35,78,-,22)
 (1,28,8,35,79,-,21)
 (1,36,9,11,72,35,27)
 (1,36,9,13,72,35,28)
 (1,36,9,8,73,35,30)
 (1,36,9,9,73,-,30)
 (1,36,9,10,73,35,29)
 (1,36,9,11,73,35,29)
 (1,36,9,13,73,35,28)
 (1,36,9,16,73,35,29)
 (1,36,9,17,73,35,29)
 (1,36,9,20,73,35,30)
 (1,36,9,22,73,-,31)
 (1,36,9,27,73,35,29)
 (1,36,9,28,73,35,28)
 (1,36,9,30,73,35,29)
 (1,36,9,31,73,35,28)
 (1,36,9,32,73,-,28)
 (1,36,9,33,73,35,28)
 (1,36,9,9,74,-,30)
 (1,36,9,11,74,35,28)
 (1,36,9,13,74,35,28)
 (1,36,9,17,74,35,29)
 (1,36,9,27,74,35,28)
 (1,36,9,31,74,-,30)
 (1,36,9,33,74,35,28)
 (1,36,9,8,75,35,30)
 (1,36,9,11,75,35,28)
 (1,36,9,13,75,-,29)
 (1,36,9,14,75,-,29)
 (1,36,9,16,75,-,29)
 (1,36,9,17,75,35,29)
 (1,36,9,22,75,35,28)
 (1,36,9,23,75,35,29)
 (1,36,9,28,75,-,29)
 (1,36,9,29,75,35,28)
 (1,36,9,31,75,-,29)
 (1,36,9,34,75,35,30)
 (1,36,9,9,76,-,30)
 (1,36,9,17,76,35,28)
 (1,36,9,21,76,35,28)
 (1,36,9,23,76,-,31)
 (1,36,9,29,76,-,29)
 (1,36,9,33,76,-,29)
 (1,36,9,8,77,-,30)
 (1,36,9,9,77,-,28)
 (1,36,9,10,77,-,28)
 (1,36,9,12,77,-,31)
 (1,36,9,17,77,35,29)
 (1,36,9,18,77,-,31)
 (1,36,9,23,77,-,29)
 (1,36,9,29,77,-,29)
 (1,36,9,30,77,35,28)
 (1,36,9,32,77,-,30)
 (1,36,9,34,77,-,28)
 (1,36,9,17,78,-,30)
 (1,36,9,23,78,-,30)
 (1,36,9,29,78,-,30)
 (1,36,9,35,78,35,29)
 (1,36,9,8,79,-,30)
 (1,36,9,9,79,-,28)
 (1,36,9,10,79,-,29)
 (1,36,9,11,79,35,28)
 (1,36,9,12,79,-,29)
 (1,36,9,14,79,-,29)
 (1,36,9,15,79,-,29)
 (1,36,9,17,79,-,31)
 (1,36,9,18,79,-,30)
 (1,36,9,21,79,-,30)
 (1,36,9,22,79,35,28)
 (1,36,9,23,79,-,29)
 (1,36,9,24,79,-,29)
 (1,36,9,29,79,-,30)
 (1,36,9,30,79,-,30)
 (1,36,9,33,79,-,31)
 (1,36,9,35,79,-,30)
 (1,36,9,36,79,-,30)
 (1,36,9,9,80,-,28)
 (1,36,9,11,80,-,30)
 (1,36,9,17,80,-,29)
 (1,36,9,31,80,-,30)
 (1,36,9,33,80,-,29)
 (1,36,9,8,81,-,31)
 (1,36,9,10,81,-,30)
 (1,36,9,11,81,-,30)
 (1,36,9,13,81,-,29)
 (1,36,9,14,81,-,29)
 (1,36,9,17,81,-,30)
 (1,36,9,19,81,-,31)
 (1,36,9,22,81,-,30)
 (1,36,9,29,81,-,29)
 (1,36,9,31,81,-,31)
 (1,36,9,34,81,-,30)
 (1,36,9,35,81,-,30)
 (1,36,9,37,81,-,31)
 (1,36,9,11,82,-,30)
 (1,36,9,13,82,-,30)
 (1,36,9,19,82,-,29)
 (1,36,9,23,82,-,29)
 (1,36,9,31,82,-,29)
 (1,36,9,37,82,-,29)
 (1,36,9,8,83,-,31)
 (1,36,9,10,83,-,30)
 (1,36,9,11,83,-,28)
 (1,36,9,13,83,-,30)
 (1,36,9,19,83,-,29)
 (1,36,9,22,83,-,30)
 (1,36,9,23,83,-,29)
 (1,36,9,24,83,-,29)
 (1,36,9,25,83,-,30)
 (1,36,9,31,83,-,30)
 (1,36,9,32,83,-,30)
 (1,36,9,34,83,-,29)
 (1,36,9,35,83,-,28)
 (1,36,9,38,83,-,30)
 (1,36,9,11,84,-,28)
 (1,36,9,13,84,-,29)
 (1,36,9,19,84,-,30)
 (1,36,9,23,84,-,29)
 (1,36,9,25,84,-,29)
 (1,36,9,31,84,-,30)
 (1,36,9,11,85,-,29)
 (1,36,9,13,85,-,29)
 (1,36,9,23,85,-,29)
 (1,36,9,24,85,-,29)
 (1,36,9,32,85,-,30)
 (1,36,9,33,85,-,28)
 (1,36,9,39,85,-,32)
 (1,36,9,11,86,-,29)
 (1,36,9,13,86,-,29)
 (1,36,9,15,86,-,29)
 (1,36,9,23,86,-,30)
 (1,36,9,33,86,-,30)
 (1,36,9,39,86,-,29)
 (1,36,9,11,87,-,29)
 (1,36,9,13,87,-,28)
 (1,36,9,14,87,-,29)
 (1,36,9,20,87,-,29)
 (1,36,9,26,87,-,29)
 (1,36,9,34,87,-,29)
 (1,36,9,40,87,-,30)
 (1,36,9,11,89,-,29)
 (1,36,9,14,89,-,29)
 (1,36,9,24,89,-,29)
 (1,36,9,34,89,-,29)
 (1,36,9,41,89,-,31)
 (1,36,9,11,90,-,29)
 (1,36,9,41,90,-,28)
 (1,36,9,25,91,-,28)
 (1,36,9,34,91,-,29)
 (1,36,9,25,92,-,29)
 (1,36,9,35,92,-,29)
 (1,36,9,16,93,-,29)
 (1,36,9,35,93,-,29)
 (1,36,9,15,94,-,30)
 (1,36,9,43,94,-,28)
 (1,36,9,26,95,-,30)
 (1,36,9,16,99,-,29)
 (1,45,10,11,90,44,37)
 (1,45,10,17,90,44,36)
 (1,45,10,19,90,44,36)
 (1,45,10,37,90,44,37)
 (1,45,10,41,90,44,38)
 (1,45,10,9,91,-,39)
 (1,45,10,10,91,44,37)
 (1,45,10,11,91,44,37)
 (1,45,10,12,91,44,35)
 (1,45,10,16,91,44,37)
 (1,45,10,17,91,-,38)
 (1,45,10,20,91,44,37)
 (1,45,10,25,91,44,37)
 (1,45,10,27,91,44,35)
 (1,45,10,33,91,44,37)
 (1,45,10,38,91,-,37)
 (1,45,10,40,91,44,38)
 (1,45,10,41,91,44,38)
 (1,45,10,9,92,-,39)
 (1,45,10,11,92,44,37)
 (1,45,10,17,92,44,37)
 (1,45,10,21,92,44,37)
 (1,45,10,25,92,44,37)
 (1,45,10,27,92,44,37)
 (1,45,10,33,92,-,38)
 (1,45,10,35,92,44,38)
 (1,45,10,39,92,44,36)
 (1,45,10,41,92,44,36)
 (1,45,10,10,93,44,37)
 (1,45,10,11,93,44,38)
 (1,45,10,14,93,44,36)
 (1,45,10,17,93,44,37)
 (1,45,10,20,93,-,38)
 (1,45,10,25,93,44,37)
 (1,45,10,26,93,-,37)
 (1,45,10,28,93,-,37)
 (1,45,10,34,93,44,36)
 (1,45,10,41,93,44,36)
 (1,45,10,9,94,-,39)
 (1,45,10,11,94,44,35)
 (1,45,10,13,94,44,36)
 (1,45,10,15,94,-,37)
 (1,45,10,17,94,44,38)
 (1,45,10,21,94,44,36)
 (1,45,10,25,94,44,37)
 (1,45,10,29,94,44,36)
 (1,45,10,35,94,-,37)
 (1,45,10,39,94,-,38)
 (1,45,10,41,94,-,37)
 (1,45,10,43,94,44,37)
 (1,45,10,9,95,-,37)
 (1,45,10,11,95,44,35)
 (1,45,10,13,95,44,37)
 (1,45,10,14,95,44,36)
 (1,45,10,17,95,44,36)
 (1,45,10,18,95,-,38)
 (1,45,10,21,95,44,36)
 (1,45,10,22,95,44,38)
 (1,45,10,26,95,44,38)
 (1,45,10,28,95,-,37)
 (1,45,10,29,95,-,37)
 (1,45,10,34,95,-,38)
 (1,45,10,36,95,-,37)
 (1,45,10,37,95,-,37)
 (1,45,10,39,95,44,36)
 (1,45,10,42,95,44,37)
 (1,45,10,43,95,44,37)
 (1,45,10,11,96,44,35)
 (1,45,10,13,96,44,37)
 (1,45,10,17,96,-,37)
 (1,45,10,29,96,-,39)
 (1,45,10,35,96,44,37)
 (1,45,10,37,96,-,38)
 (1,45,10,43,96,44,36)
 (1,45,10,9,97,-,37)
 (1,45,10,10,97,-,37)
 (1,45,10,11,97,44,36)
 (1,45,10,13,97,-,39)
 (1,45,10,15,97,-,39)
 (1,45,10,17,97,-,36)
 (1,45,10,18,97,-,39)
 (1,45,10,21,97,-,38)
 (1,45,10,22,97,44,37)
 (1,45,10,26,97,-,37)
 (1,45,10,27,97,-,37)
 (1,45,10,29,97,-,38)
 (1,45,10,30,97,-,38)
 (1,45,10,35,97,-,37)
 (1,45,10,36,97,-,38)
 (1,45,10,37,97,-,37)
 (1,45,10,40,97,-,37)
 (1,45,10,41,97,-,38)
 (1,45,10,42,97,-,37)
 (1,45,10,43,97,44,36)
 (1,45,10,44,97,44,36)
 (1,45,10,9,98,-,37)
 (1,45,10,11,98,44,36)
 (1,45,10,13,98,-,37)
 (1,45,10,15,98,-,38)
 (1,45,10,17,98,-,38)
 (1,45,10,23,98,-,38)
 (1,45,10,27,98,-,38)
 (1,45,10,29,98,-,38)
 (1,45,10,37,98,-,38)
 (1,45,10,41,98,-,38)
 (1,45,10,43,98,-,38)
 (1,45,10,45,98,-,38)
 (1,45,10,10,99,-,37)
 (1,45,10,13,99,-,39)
 (1,45,10,23,99,-,39)
 (1,45,10,29,99,-,37)
 (1,45,10,41,99,-,39)
 (1,45,10,43,99,-,37)
 (1,45,10,11,100,-,37)
 (1,45,10,13,100,-,38)
 (1,45,10,19,100,-,38)
 (1,45,10,21,100,-,38)
 (1,45,10,23,100,-,36)
 (1,45,10,27,100,-,37)
 (1,45,10,29,100,-,37)
 (1,45,10,37,100,-,37)
 (1,45,10,39,100,-,38)
 (1,45,10,41,100,-,38)
 (1,45,10,10,101,-,38)
 (1,45,10,11,101,-,38)
 (1,45,10,12,101,-,38)
 (1,45,10,13,101,-,37)
 (1,45,10,14,101,-,37)
 (1,45,10,15,101,-,36)
 (1,45,10,16,101,-,37)
 (1,45,10,18,101,-,36)
 (1,45,10,19,101,-,37)
 (1,45,10,22,101,-,38)
 (1,45,10,23,101,-,39)
 (1,45,10,27,101,-,38)
 (1,45,10,30,101,-,37)
 (1,45,10,36,101,-,38)
 (1,45,10,37,101,-,36)
 (1,45,10,42,101,-,39)
 (1,45,10,44,101,-,38)
 (1,45,10,45,101,-,37)
 (1,45,10,46,101,-,38)
 (1,45,10,11,102,-,38)
 (1,45,10,13,102,-,38)
 (1,45,10,23,102,-,36)
 (1,45,10,31,102,-,38)
 (1,45,10,43,102,-,36)
 (1,45,10,47,102,-,38)
 (1,45,10,10,103,-,39)
 (1,45,10,11,103,-,38)
 (1,45,10,12,103,-,37)
 (1,45,10,14,103,-,38)
 (1,45,10,16,103,-,38)
 (1,45,10,18,103,-,36)
 (1,45,10,22,103,-,38)
 (1,45,10,24,103,-,37)
 (1,45,10,30,103,-,36)
 (1,45,10,31,103,-,36)
 (1,45,10,38,103,-,37)
 (1,45,10,39,103,-,37)
 (1,45,10,43,103,-,38)
 (1,45,10,46,103,-,36)
 (1,45,10,47,103,-,37)
 (1,45,10,11,104,-,37)
 (1,45,10,31,104,-,38)
 (1,45,10,37,104,-,38)
 (1,45,10,43,104,-,37)
 (1,45,10,47,104,-,37)
 (1,45,10,11,105,-,36)
 (1,45,10,16,105,-,37)
 (1,45,10,22,105,-,37)
 (1,45,10,31,105,-,37)
 (1,45,10,43,105,-,37)
 (1,45,10,44,105,-,36)
 (1,45,10,47,105,-,39)
 (1,45,10,11,106,-,37)
 (1,45,10,13,106,-,38)
 (1,45,10,25,106,-,39)
 (1,45,10,31,106,-,37)
 (1,45,10,49,106,-,38)
 (1,45,10,11,107,-,36)
 (1,45,10,13,107,-,38)
 (1,45,10,14,107,-,38)
 (1,45,10,16,107,-,37)
 (1,45,10,25,107,-,38)
 (1,45,10,32,107,-,37)
 (1,45,10,44,107,-,38)
 (1,45,10,48,107,-,36)
 (1,45,10,49,107,-,37)
 (1,45,10,11,108,-,36)
 (1,45,10,13,108,-,39)
 (1,45,10,25,108,-,38)
 (1,45,10,49,108,-,36)
 (1,45,10,11,109,-,36)
 (1,45,10,13,109,-,38)
 (1,45,10,14,109,-,37)
 (1,45,10,17,109,-,37)
 (1,45,10,25,109,-,37)
 (1,45,10,29,109,-,37)
 (1,45,10,49,109,-,38)
 (1,45,10,50,109,-,39)
 (1,45,10,17,110,-,39)
 (1,45,10,41,110,-,38)
 (1,45,10,51,110,-,38)
 (1,45,10,17,111,-,38)
 (1,45,10,50,111,-,36)
 (1,45,10,17,112,-,36)
 (1,45,10,51,112,-,37)
 (1,45,10,26,113,-,37)
 (1,45,10,51,113,-,38)
 (1,45,10,52,113,-,38)
 (1,45,10,52,115,-,36)
 (1,45,10,53,115,-,37)
 (1,45,10,53,116,-,37)
 (1,45,10,53,117,-,37)
 (1,45,10,54,119,-,36)
 (1,55,11,13,110,54,47)
 (1,55,11,17,110,54,46)
 (1,55,11,10,111,54,47)
 (1,55,11,11,111,-,47)
 (1,55,11,13,111,54,44)
 (1,55,11,17,111,54,47)
 (1,55,11,20,111,54,46)
 (1,55,11,25,111,54,45)
 (1,55,11,26,111,54,46)
 (1,55,11,31,111,54,46)
 (1,55,11,34,111,54,47)
 (1,55,11,40,111,54,47)
 (1,55,11,41,111,54,46)
 (1,55,11,43,111,54,45)
 (1,55,11,46,111,54,45)
 (1,55,11,47,111,54,45)
 (1,55,11,49,111,54,46)
 (1,55,11,50,111,-,47)
 (1,55,11,11,112,-,47)
 (1,55,11,13,112,54,45)
 (1,55,11,15,112,54,46)
 (1,55,11,17,112,54,45)
 (1,55,11,31,112,-,45)
 (1,55,11,33,112,54,45)
 (1,55,11,41,112,54,44)
 (1,55,11,43,112,54,46)
 (1,55,11,47,112,54,45)
 (1,55,11,51,112,54,45)
 (1,55,11,10,113,54,47)
 (1,55,11,11,113,-,47)
 (1,55,11,12,113,54,46)
 (1,55,11,13,113,54,45)
 (1,55,11,15,113,54,45)
 (1,55,11,17,113,-,46)
 (1,55,11,18,113,54,46)
 (1,55,11,20,113,54,46)
 (1,55,11,21,113,-,47)
 (1,55,11,24,113,-,48)
 (1,55,11,26,113,54,45)
 (1,55,11,30,113,54,46)
 (1,55,11,31,113,54,46)
 (1,55,11,33,113,54,45)
 (1,55,11,34,113,-,46)
 (1,55,11,35,113,54,47)
 (1,55,11,41,113,54,46)
 (1,55,11,42,113,-,47)
 (1,55,11,43,113,54,46)
 (1,55,11,44,113,-,46)
 (1,55,11,47,113,-,47)
 (1,55,11,49,113,54,45)
 (1,55,11,50,113,54,45)
 (1,55,11,51,113,-,45)
 (1,55,11,52,113,54,45)
 (1,55,11,11,114,-,47)
 (1,55,11,13,114,54,45)
 (1,55,11,17,114,-,46)
 (1,55,11,25,114,54,45)
 (1,55,11,31,114,54,46)
 (1,55,11,35,114,54,45)
 (1,55,11,41,114,-,46)
 (1,55,11,47,114,54,46)
 (1,55,11,11,115,-,47)
 (1,55,11,12,115,-,46)
 (1,55,11,13,115,54,45)
 (1,55,11,14,115,-,46)
 (1,55,11,17,115,-,46)
 (1,55,11,18,115,54,46)
 (1,55,11,21,115,54,45)
 (1,55,11,26,115,54,45)
 (1,55,11,27,115,54,46)
 (1,55,11,31,115,54,46)
 (1,55,11,32,115,-,46)
 (1,55,11,34,115,-,48)
 (1,55,11,41,115,-,48)
 (1,55,11,42,115,54,46)
 (1,55,11,44,115,54,45)
 (1,55,11,48,115,-,48)
 (1,55,11,52,115,-,47)
 (1,55,11,53,115,54,47)
 (1,55,11,11,116,-,45)
 (1,55,11,15,116,-,45)
 (1,55,11,21,116,54,46)
 (1,55,11,25,116,-,47)
 (1,55,11,27,116,54,45)
 (1,55,11,31,116,54,45)
 (1,55,11,35,116,-,45)
 (1,55,11,43,116,-,46)
 (1,55,11,45,116,-,47)
 (1,55,11,49,116,54,46)
 (1,55,11,51,116,-,47)
 (1,55,11,53,116,54,46)
 (1,55,11,10,117,-,47)
 (1,55,11,11,117,-,45)
 (1,55,11,14,117,-,47)
 (1,55,11,16,117,54,45)
 (1,55,11,22,117,-,46)
 (1,55,11,25,117,-,46)
 (1,55,11,31,117,-,46)
 (1,55,11,32,117,54,45)
 (1,55,11,34,117,54,45)
 (1,55,11,35,117,-,46)
 (1,55,11,43,117,-,46)
 (1,55,11,49,117,-,47)
 (1,55,11,53,117,-,45)
 (1,55,11,11,118,-,45)
 (1,55,11,21,118,-,46)
 (1,55,11,25,118,-,46)
 (1,55,11,27,118,54,45)
 (1,55,11,33,118,-,46)
 (1,55,11,35,118,-,46)
 (1,55,11,43,118,54,45)
 (1,55,11,45,118,-,45)
 (1,55,11,49,118,-,47)
 (1,55,11,53,118,-,46)
 (1,55,11,10,119,-,47)
 (1,55,11,11,119,-,45)
 (1,55,11,12,119,-,46)
 (1,55,11,13,119,54,45)
 (1,55,11,16,119,-,47)
 (1,55,11,18,119,-,46)
 (1,55,11,19,119,-,46)
 (1,55,11,22,119,-,47)
 (1,55,11,25,119,-,47)
 (1,55,11,26,119,-,45)
 (1,55,11,27,119,54,45)
 (1,55,11,32,119,-,47)
 (1,55,11,33,119,-,48)
 (1,55,11,36,119,-,47)
 (1,55,11,37,119,-,46)
